Age,Work class,Education,Level of education,Marital status,Occupation,Relationship,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Annual income
28,Private,7th-8th,4,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
63,Private,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,High school graduation,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,42,United-States,<=50K
28,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
23,?,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,Professional school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
31,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,?,>50K
64,Private,High school graduation,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,Private,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
59,Local-gov,Academic association,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
22,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
35,Private,7th-8th,4,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
20,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,15,United-States,<=50K
35,Local-gov,High school graduation,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,48,United-States,<=50K
28,Private,High school graduation,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
37,?,Some-college,10,Married civilian spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
72,?,Doctorate,16,Married civilian spouse,?,Husband,White,Male,0,2392,6,United-States,>50K
25,Incorporated self employment,Academic association,12,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,Private,High school graduation,9,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,45,United-States,<=50K
31,Private,Vocational association,11,Divorced,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
41,Private,High school graduation,9,Never-married,Administrative / clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
31,Private,10th,6,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
44,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Executive / managerial,Not-in-family,Black,Male,0,0,47,United-States,<=50K
57,Unincorporated self employment,Some-college,10,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,High school graduation,9,Divorced,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
44,Incorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,5013,0,60,Greece,<=50K
29,Local-gov,High school graduation,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,High school graduation,9,Married civilian spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
40,Private,Vocational association,11,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,Private,Academic association,12,Never-married,Other-service,Not-in-family,Black,Male,0,0,35,Jamaica,<=50K
21,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
34,Unincorporated self employment,Professional school,15,Separated,Prof-specialty,Unmarried,White,Male,0,0,48,United-States,>50K
24,Private,Bachelors,13,Never-married,Executive / managerial,Own-child,White,Female,0,0,15,United-States,<=50K
28,Private,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,High school graduation,9,Separated,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
35,Private,High school graduation,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,State-gov,Bachelors,13,Never-married,Executive / managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,High school graduation,9,Divorced,Administrative / clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Married civilian spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Poland,>50K
57,Local-gov,High school graduation,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,Vocational association,11,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
23,Private,High school graduation,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
50,Private,High school graduation,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Unincorporated self employment,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
28,Private,Vocational association,11,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
29,Unincorporated self employment,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,High school graduation,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
27,Private,Bachelors,13,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
34,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,45,United-States,<=50K
50,Incorporated self employment,Professional school,15,Married civilian spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,50,Philippines,>50K
27,Private,Some-college,10,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
31,Private,Vocational association,11,Never-married,Administrative / clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
46,Private,Academic association,12,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
40,Private,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
28,Private,11th,7,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,High school graduation,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,High school graduation,9,Divorced,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Incorporated self employment,High school graduation,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
66,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Unincorporated self employment,High school graduation,9,Married civilian spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,20,South,<=50K
38,Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,60,United-States,<=50K
25,Private,Academic association,12,Never-married,Executive / managerial,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,High school graduation,9,Never-married,Other-service,Unmarried,White,Female,0,0,22,United-States,<=50K
90,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
41,Local-gov,Some-college,10,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
34,?,High school graduation,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,914,0,40,Germany,<=50K
33,Private,High school graduation,9,Never-married,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,1887,45,United-States,>50K
39,Unincorporated self employment,High school graduation,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,20,United-States,<=50K
59,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
19,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K
39,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,4064,0,38,United-States,<=50K
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,High school graduation,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
52,Private,7th-8th,4,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Unincorporated self employment,High school graduation,9,Divorced,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
28,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,High school graduation,9,Divorced,Other-service,Other-relative,White,Female,0,0,50,Peru,<=50K
50,?,10th,6,Married civilian spouse,?,Husband,White,Male,0,0,99,United-States,<=50K
36,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,50,United-States,>50K
34,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
23,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,11th,7,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
33,Private,High school graduation,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,84,United-States,<=50K
27,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,52,United-States,<=50K
31,Local-gov,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,10th,6,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
31,Private,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,54,United-States,<=50K
59,Private,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
40,Local-gov,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,0,1902,48,United-States,>50K
19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,Bachelors,13,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
57,Private,High school graduation,9,Married civilian spouse,Other-service,Husband,White,Male,0,0,78,United-States,<=50K
51,Local-gov,9th,5,Married civilian spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,<=50K
30,Incorporated self employment,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
40,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
52,Private,Preschool,1,Married civilian spouse,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,Taiwan,<=50K
90,?,Bachelors,13,Widowed,?,Other-relative,White,Female,991,0,10,United-States,<=50K
25,Private,High school graduation,9,Never-married,Administrative / clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
43,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,State-gov,Some-college,10,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
22,Private,Vocational association,11,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
33,Local-gov,Bachelors,13,Never-married,Administrative / clerical,Not-in-family,White,Female,1055,0,40,United-States,<=50K
34,Private,Some-college,10,Married civilian spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K
65,Private,Vocational association,11,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
50,Private,High school graduation,9,Never-married,Tech-support,Own-child,White,Male,0,0,15,United-States,<=50K
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,6849,0,48,United-States,<=50K
25,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,Some-college,10,Divorced,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,High school graduation,9,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,>50K
44,Private,Some-college,10,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,9th,5,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
65,Local-gov,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
56,Unincorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,Black,Male,0,0,45,United-States,<=50K
39,Unincorporated self employment,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
24,Private,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
41,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,0,1887,50,United-States,>50K
40,Incorporated self employment,Some-college,10,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
